MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,n,MaxCl,MinCl,MeanCl,minYear,maxYear,Lat,Long,state
INSTOR_WQX-4420,UMI070-0009,Stream,1,23,23,23,2000,2000,40.6814166666,-87.4388055555,IN
INSTOR_WQX-4421,UMI070-0010,Stream,1,23,23,23,2000,2000,40.6790833333,-87.4413333333,IN
INSTOR_WQX-4422,WLV190-0007,Stream,1,13,13,13,2000,2000,39.6482277777,-87.2903666666,IN
INSTOR_WQX-4423,WLV180-0024,Stream,1,34,34,34,2000,2000,39.7614027777,-87.2066944444,IN
INSTOR_WQX-4436,WMI040-0005,Stream,1,1300,1300,1300,2000,2000,40.4437055555,-85.3305194444,IN
INSTOR_WQX-4437,WMI040-0006,Stream,1,64,64,64,2000,2000,40.4657888888,-85.3132944444,IN
INSTOR_WQX-4438,WMI040-0007,Stream,3,80.6,45,57.53333333333333,2000,2005,40.4432972222,-85.3662555555,IN
INSTOR_WQX-4440,WMI040-0009,Stream,12,210,20,79.16666666666667,2000,2014,40.4315292958,-85.3701698191,IN
INSTOR_WQX-4441,LMJ140-0014,Stream,4,290,25,148.25,2000,2000,41.6833333333,-85.6980555555,IN
INSTOR_WQX-4442,WMI040-0010,Stream,4,175,83,135.75,2000,2005,40.4491583333,-85.35585,IN
INSTOR_WQX-4462,WEM030-0011,Stream,1,110,110,110,2001,2001,38.7555555555,-85.8258333333,IN
INSTOR_WQX-4463,LMJ140-0015,Stream,8,327,13.399,147.822125,2000,2001,41.6822222222,-85.6675,IN
INSTOR_WQX-4470,WBU160-0180,Stream,1,2.8,2.8,2.8,2000,2000,39.1301694444,-87.2501222222,IN
INSTOR_WQX-4471,WBU160-0181,Stream,1,4,4,4,2000,2000,39.07455,-87.2866666666,IN
INSTOR_WQX-4491,WDE060-0001,Stream,207,70,9.3,31.577270048309177,2001,2018,40.528863623,-86.7600179053,IN
INSTOR_WQX-4521,WSU010-0005,Stream,2,34,22,28,2005,2005,40.1616666666,-86.4855555555,IN
INSTOR_WQX-5368,WWL100-0014,Stream,7,40.7,25,33.27142857142857,2004,2006,38.5122222222,-87.2883333333,IN
INSTOR_WQX-5376,WEL170-0008,Stream,12,27,7.8,17.816666666666666,2017,2018,38.5709518661,-87.1673293877,IN
INSTOR_WQX-5444,WWL040-0008,Stream,1,19.2,19.2,19.2,2001,2001,38.9930555555,-86.9104166666,IN
INSTOR_WQX-5508,WWU170-0004,Stream,1,59.25,59.25,59.25,2001,2001,39.3533333333,-86.2611111111,IN
INSTOR_WQX-5515,WWU170-0005,Stream,5,1037,26.77,252.1198,2001,2001,39.3791666666,-86.4008333333,IN
INSTOR_WQX-5532,GMW050-0006,Stream,3,12.7,10.3,11.733333333333333,2018,2018,39.436994929,-85.1955479463,IN
INSTOR_WQX-5614,WED020-0005,Stream,5,46.259,30.02,37.9596,2002,2002,39.7280555555,-85.6805555555,IN
INSTOR_WQX-5633,WED010-0009,Stream,5,52.799,33.439,40.7956,2002,2002,39.8072222222,-85.5144444444,IN
INSTOR_WQX-5645,WED010-0010,Stream,5,44.889,28.04,36.8512,2002,2002,39.8727777777,-85.4680555555,IN
INSTOR_WQX-5654,WEF010-0003,Stream,5,132.199,70.9,104.04180000000001,2002,2002,39.9173611111,-85.2927777777,IN
INSTOR_WQX-5660,WED010-0013,Stream,5,32.38,21.62,26.297600000000003,2002,2002,39.9580555555,-85.3552777777,IN
INSTOR_WQX-5664,WEF010-0004,Stream,6,141.199,25,96.58983333333333,2002,2002,39.9754166666,-85.2472222222,IN
INSTOR_WQX-5690,WWU040-0012,Stream,2,929,270,599.5,2001,2001,40.1183333333,-85.6819444444,IN
INSTOR_WQX-5692,WWU040-0013,Stream,2,1130,311.6,720.8,2001,2001,40.1351388888,-85.7659722222,IN
INSTOR_WQX-5733,WAW040-0065,Stream,5,195,27,89.44,2004,2017,40.3209298538,-86.61818972,IN
INSTOR_WQX-6031,LMG050-0042,Stream,1,59,59,59,2006,2006,41.5602777777,-87.0855555555,IN
INSTOR_WQX-6047,UMC050-0005,Stream,1,69,69,69,2018,2018,41.6143055555,-87.4808333333,IN
INSTOR_WQX-6053,LMJ150-0008,Stream,1,26,26,26,2008,2008,41.6381944444,-85.8069444444,IN
INSTOR_WQX-6085,WPA030-0005,Stream,3,13,11,12.333333333333334,2001,2001,38.365983,-86.787647,IN
INSTOR_WQX-6087,WPA040-0012,Stream,4,52,18,31.5,2001,2001,38.300345,-86.982459,IN
INSTOR_WQX-6089,WPA010-0006,Stream,3,6.8,4.6,5.566666666666666,2001,2001,38.441041,-86.478316,IN
INSTOR_WQX-6090,WPA050-0004,Stream,3,12,9.9,10.966666666666667,2001,2001,38.403476,-87.077198,IN
INSTOR_WQX-6091,WPA070-0004,Stream,3,5.6,3.1,4.033333333333333,2001,2001,38.271959,-87.206046,IN
INSTOR_WQX-6092,WPA080-0013,Stream,2,310,270,290,2001,2001,38.404933,-87.386512,IN
INSTOR_WQX-6094,WPA040-0013,Stream,3,22,16,18,2001,2001,38.335641,-86.965427,IN
INSTOR_WQX-6095,WPA040-0014,Stream,3,54,22,34,2001,2001,38.262338,-86.966154,IN
INSTOR_WQX-6096,WPA060-0012,Stream,3,18,11,14.666666666666666,2001,2001,38.382485,-87.292462,IN
INSTOR_WQX-6097,WPA030-0006,Stream,3,13,8.2,10,2001,2001,38.362038,-86.879956,IN
INSTOR_WQX-6098,WPA050-0005,Stream,4,12,11,11.25,2001,2001,38.420453,-87.117274,IN
INSTOR_WQX-6099,WPA040-0015,Stream,4,65,11,33,2001,2001,38.306874,-86.926974,IN
INSTOR_WQX-6100,WPA080-0014,Stream,4,63,38,45,2001,2001,38.420577,-87.493553,IN
INSTOR_WQX-6101,WPA020-0010,Stream,5,23,16,20,2001,2001,38.498635,-86.730639,IN
INSTOR_WQX-6102,WPA060-0013,Stream,4,5.1,3.7,4.175,2001,2001,38.300549,-87.1184,IN
INSTOR_WQX-6103,WPA030-0007,Stream,3,20,15,17.666666666666668,2001,2001,38.300163,-86.808412,IN
INSTOR_WQX-6104,WPA060-0014,Stream,3,2.5,2.2,2.3000000000000003,2001,2001,38.393123,-87.184238,IN
INSTOR_WQX-6106,WPA080-0015,Stream,3,19,11,15,2001,2001,38.401798,-87.549271,IN
INSTOR_WQX-6107,WPA080-0016,Stream,3,32,20,24.666666666666668,2001,2001,38.386436,-87.661199,IN
INSTOR_WQX-6108,WPA080-0017,Stream,3,22,12,16,2001,2001,38.377185,-87.385423,IN
INSTOR_WQX-6109,WPA020-0011,Stream,3,4,3.2,3.6,2001,2001,38.441161,-86.721514,IN
INSTOR_WQX-6112,WPA080-0018,Stream,3,94,74,86,2001,2001,38.414677,-87.454146,IN
INSTOR_WQX-6113,WPA020-0012,Stream,4,7.1,4.6,5.725,2001,2001,38.448006,-86.853551,IN
INSTOR_WQX-6114,WPA060-0015,Stream,3,11,4.6,7.233333333333333,2001,2001,38.327171,-87.122474,IN
INSTOR_WQX-6115,WPA030-0008,Stream,3,14,11,12,2001,2001,38.356489,-86.882773,IN
INSTOR_WQX-6116,WPA070-0005,Stream,4,8.9,4.1,5.675,2001,2001,38.275218,-87.270507,IN
INSTOR_WQX-6117,WPA080-0019,Stream,3,16,8.5,12.833333333333334,2001,2001,38.379587,-87.423892,IN
INSTOR_WQX-6118,WPA020-0013,Stream,3,7.4,5.6,6.233333333333333,2001,2001,38.463477,-86.745591,IN
INSTOR_WQX-6119,WPA040-0016,Stream,3,65,41,52.666666666666664,2001,2001,38.315283,-86.987448,IN
INSTOR_WQX-6120,WPA010-0009,Stream,3,7.2,5.9,6.566666666666666,2001,2001,38.35665,-86.554597,IN
INSTOR_WQX-6122,WPA020-0014,Stream,4,23,8.5,17.875,2001,2001,38.406953,-86.920449,IN
INSTOR_WQX-6123,WPA050-0007,Stream,3,21,12,17.333333333333332,2001,2001,38.389065,-87.057691,IN
INSTOR_WQX-6124,WPA040-0017,Stream,4,26,17,22.25,2001,2001,38.282505,-86.869677,IN
INSTOR_WQX-6125,WPA080-0020,Stream,3,29,12,18,2001,2001,38.390084,-87.539379,IN
INSTOR_WQX-6128,WPA040-0019,Stream,3,39,19,31.666666666666668,2001,2001,38.195794,-86.910252,IN
INSTOR_WQX-6129,WPA060-0017,Stream,3,23,11,15,2001,2001,38.366219,-87.208792,IN
INSTOR_WQX-6130,WPA010-0010,Stream,4,3.1,2.1,2.575,2001,2001,38.45935,-86.431106,IN
INSTOR_WQX-6131,WPA060-0018,Stream,3,6.7,5,5.866666666666667,2001,2001,38.410308,-87.179667,IN
INSTOR_WQX-6132,WPA080-0021,Stream,6,30,20,25.666666666666668,2001,2001,38.388444,-87.679607,IN
INSTOR_WQX-6133,WPA070-0006,Stream,3,5,3.1,4.033333333333333,2001,2001,38.292726,-87.239311,IN
INSTOR_WQX-6134,WPA020-0015,Stream,3,4.2,3.7,3.9,2001,2001,38.45163,-86.805706,IN
INSTOR_WQX-6137,WPA060-0019,Stream,3,31,14,20,2001,2001,38.370528,-87.153718,IN
INSTOR_WQX-6138,WPA010-0011,Stream,4,3.3,2.8,3.05,2001,2001,38.450145,-86.381287,IN
INSTOR_WQX-6139,WPA080-0024,Stream,1,59,59,59,2001,2001,38.418268,-87.484822,IN
INSTOR_WQX-6140,WPA020-0016,Stream,3,5.6,4.6,5.133333333333333,2001,2001,38.453484,-86.864536,IN
INSTOR_WQX-6141,WPA060-0020,Stream,4,26,17,22.5,2001,2001,38.346485,-87.04699,IN
INSTOR_WQX-6142,WPA040-0020,Stream,1,73,73,73,2001,2001,38.187818,-86.92995,IN
INSTOR_WQX-6143,WPA070-0007,Stream,3,13,12,12.666666666666666,2001,2001,38.346756,-87.318808,IN
INSTOR_WQX-6144,WPA020-0017,Stream,4,4.2,3.7,3.95,2001,2001,38.458167,-86.793747,IN
INSTOR_WQX-6147,WPA060-0021,Stream,3,13,8.6,11.533333333333333,2001,2001,38.434023,-87.309513,IN
INSTOR_WQX-6148,WPA010-0012,Stream,3,3.8,2.6,3.1,2001,2001,38.472299,-86.493841,IN
INSTOR_WQX-6149,WPA050-0008,Stream,3,24,22,23,2001,2001,38.433489,-87.066256,IN
INSTOR_WQX-6150,WPA070-0008,Stream,4,5.7,3.2,4.4,2001,2001,38.264257,-87.200997,IN
INSTOR_WQX-6185,WWL080-0005,Stream,3,26,20,22.666666666666668,2001,2001,38.702815,-87.115111,IN
INSTOR_WQX-6186,WWU080-0010,Stream,4,50,43,45.5,2001,2001,40.105424,-86.085871,IN
INSTOR_WQX-6187,WWL040-0005,Stream,3,23,12,16.666666666666668,2001,2001,39.169315,-86.674708,IN
INSTOR_WQX-6188,WWU140-0006,Stream,4,32,29,30,2001,2001,39.569405,-86.149863,IN
INSTOR_WQX-6189,WWL060-0007,Stream,4,10,7,8.8,2001,2001,38.979606,-87.209119,IN
INSTOR_WQX-6190,WWU140-0007,Stream,3,33,21,26,2001,2001,39.449681,-86.305188,IN
INSTOR_WQX-6191,WWU040-0008,Stream,4,76,27,47,2001,2001,40.134327,-85.806807,IN
INSTOR_WQX-6193,WWL100-0008,Stream,4,42,31,38.25,2001,2001,38.449431,-87.654526,IN
INSTOR_WQX-6194,WWU120-0038,Stream,4,65,59,62,2001,2001,39.821404,-86.305246,IN
INSTOR_WQX-6195,WWU060-0005,Stream,4,51,44,46.5,2001,2001,40.268685,-85.889722,IN
INSTOR_WQX-6197,WWL050-0010,Stream,3,57,39,49.666666666666664,2001,2001,38.830259,-87.044729,IN
INSTOR_WQX-6198,WWU130-0027,Stream,4,190,97,154.25,2001,2001,39.709146,-86.191235,IN
INSTOR_WQX-6200,WWU150-0011,Stream,3,93,63,73.66666666666667,2001,2001,39.882093,-86.407242,IN
INSTOR_WQX-6201,WWL090-0006,Stream,3,59,43,52.333333333333336,2001,2001,38.636077,-87.233612,IN
INSTOR_WQX-6202,WWU120-0039,Stream,3,92,44,65,2001,2001,39.79291,-86.226409,IN
INSTOR_WQX-6203,WWU080-0011,Stream,3,48,40,45,2001,2001,40.247264,-86.185233,IN
INSTOR_WQX-6204,WWE040-0004,Stream,3,33,27,30.666666666666668,2001,2001,39.512891,-86.959843,IN
INSTOR_WQX-6205,WWL050-0011,Stream,4,25,22,24.25,2001,2001,38.854385,-86.948711,IN
INSTOR_WQX-6206,WWU150-0012,Stream,3,60,40,49.666666666666664,2001,2001,39.648523,-86.41594,IN
INSTOR_WQX-6207,WWU040-0009,Stream,2,64,39,51.5,2001,2001,40.246781,-85.521677,IN
INSTOR_WQX-6208,WWE020-0004,Stream,4,41,40,40.25,2001,2001,39.834107,-86.684401,IN
INSTOR_WQX-6209,WWL050-0012,Stream,3,60,46,55.333333333333336,2001,2001,38.846935,-87.142907,IN
INSTOR_WQX-6210,WWU180-0003,Stream,4,94,89,91.25,2001,2001,39.387606,-86.489349,IN
INSTOR_WQX-6211,WWU100-0013,Stream,4,30,27,27.75,2001,2001,40.01273,-85.618894,IN
INSTOR_WQX-6212,WWE090-0009,Stream,3,28,22,24.333333333333332,2001,2001,39.174279,-87.07111,IN
INSTOR_WQX-6214,WWU160-0009,Stream,4,24,17,21,2001,2001,39.505929,-86.526422,IN
INSTOR_WQX-6215,WWU080-0012,Stream,3,54,48,50.333333333333336,2001,2001,40.069208,-86.040191,IN
INSTOR_WQX-6216,WWE020-0005,Stream,5,72,43,56.8,2001,2001,39.780105,-86.724098,IN
INSTOR_WQX-6219,WWU010-0009,Stream,4,33,25,27.5,2001,2001,40.141803,-84.924921,IN
INSTOR_WQX-6220,WWE070-0004,Stream,3,28,18,21.666666666666668,2001,2001,39.513007,-87.051332,IN
INSTOR_WQX-6221,WWL030-0004,Stream,3,17,12,14.333333333333334,2001,2001,39.098135,-87.00691,IN
INSTOR_WQX-6222,WWU150-0013,Stream,3,81,48,63.666666666666664,2001,2001,39.620034,-86.358622,IN
INSTOR_WQX-6223,WWU060-0006,Stream,3,53,39,46,2001,2001,40.210344,-85.850168,IN
INSTOR_WQX-6224,WWE060-0007,Stream,3,32,28,29.666666666666668,2001,2001,39.465564,-86.745401,IN
INSTOR_WQX-6225,WWL080-0006,Stream,3,32,14,22.333333333333332,2001,2001,38.725705,-87.138829,IN
INSTOR_WQX-6226,WWU120-0040,Stream,3,41,28,35.666666666666664,2001,2001,39.992862,-86.277379,IN
INSTOR_WQX-6227,WWU130-0028,Stream,3,170,87,139,2001,2001,39.703974,-86.115185,IN
INSTOR_WQX-6228,WWE080-0006,Stream,3,34,18,25,2001,2001,39.354434,-87.09037,IN
INSTOR_WQX-6229,WWL030-0005,Stream,3,74,51,63.333333333333336,2001,2001,39.076404,-86.953933,IN
INSTOR_WQX-6230,WWE060-0008,Stream,3,36,33,34.666666666666664,2001,2001,39.567277,-86.645181,IN
INSTOR_WQX-6231,WWU040-0010,Stream,4,59,54,56.5,2001,2001,40.205371,-85.580193,IN
INSTOR_WQX-6232,WWE020-0006,Stream,3,20,17,18.333333333333332,2001,2001,39.718534,-86.795315,IN
INSTOR_WQX-6233,WWL100-0010,Stream,4,43,32,37.75,2001,2001,38.444052,-87.637401,IN
INSTOR_WQX-6234,WWU120-0041,Stream,4,65,50,55,2001,2001,39.947297,-86.25726,IN
INSTOR_WQX-6235,WWE090-0011,Stream,4,29,19,22.75,2001,2001,39.291887,-87.206686,IN
INSTOR_WQX-6236,WWU080-0013,Stream,3,74,52,65,2001,2001,40.200832,-86.090209,IN
INSTOR_WQX-6238,WWE060-0009,Stream,1,10,10,10,2001,2001,39.503365,-86.713244,IN
INSTOR_WQX-6239,WWL060-0008,Stream,3,15,5.1,8.933333333333334,2001,2001,39.062886,-87.143393,IN
INSTOR_WQX-6241,WWU100-0014,Stream,4,42,39,40,2001,2001,40.002739,-85.753034,IN
INSTOR_WQX-6242,WWE080-0007,Stream,3,28,20,23.333333333333332,2001,2001,39.371412,-87.031505,IN
INSTOR_WQX-6243,WWL100-0011,Stream,4,46,31,37,2001,2001,38.498278,-87.506224,IN
INSTOR_WQX-6244,WWU090-0012,Stream,3,79,70,75.66666666666667,2001,2001,39.836907,-86.211368,IN
INSTOR_WQX-6245,WWU050-0006,Stream,4,39,3.4,28.6,2001,2001,40.315052,-85.706826,IN
INSTOR_WQX-6285,WTI040-0010,Stream,3,49,23,35.333333333333336,2001,2001,41.1791666666,-85.9913888888,IN
INSTOR_WQX-6286,WTI040-0011,Stream,3,57,32,48.333333333333336,2001,2001,41.1897222222,-86.0157777777,IN
INSTOR_WQX-6287,WTI040-0012,Stream,2,56,31,43.5,2001,2001,41.2,-86.0256666666,IN
INSTOR_WQX-6288,WTI040-0013,Stream,2,56,31,43.5,2001,2001,41.2024027777,-86.0280388888,IN
INSTOR_WQX-6295,WTI040-0019,Stream,2,49,29,39,2001,2001,41.2122222222,-86.0451388888,IN
INSTOR_WQX-6296,WTI040-0020,Stream,2,30,24,27,2001,2001,41.2166027777,-86.0412222222,IN
INSTOR_WQX-6297,WTI040-0021,Stream,2,36,30,33,2001,2001,41.2238583333,-86.0552722222,IN
INSTOR_WQX-6298,WTI040-0022,Stream,3,62,33,48,2001,2001,41.2266666666,-86.0544444444,IN
INSTOR_WQX-6299,WTI040-0023,Stream,3,33,26,30.666666666666668,2001,2001,41.2166027777,-86.0663888888,IN
INSTOR_WQX-6304,WWU040-0032,Stream,2,1038,234,636,2001,2001,40.1105555555,-85.7108333333,IN
INSTOR_WQX-6312,WWU020-0015,Stream,4,364.899,212.199,259.499,2001,2001,40.1701166666,-85.4871611111,IN
INSTOR_WQX-6315,WWU030-0009,Stream,4,293.799,164.5,224.22475,2001,2001,40.167325,-85.543075,IN
INSTOR_WQX-6316,WWU030-0010,Stream,4,399.1,203.199,311.72450000000003,2001,2001,40.1491138888,-85.55285,IN
INSTOR_WQX-6317,WWU030-0011,Stream,4,280.5,145,192.82475,2001,2001,40.1346888888,-85.5489194444,IN
INSTOR_WQX-6318,WWU030-0012,Stream,4,270.5,141.8,192.475,2001,2001,40.1310833333,-85.5569527777,IN
INSTOR_WQX-6328,WWE060-0022,Stream,3,185.6,118,162.56666666666666,2001,2001,39.6736944444,-86.6301944444,IN
INSTOR_WQX-6329,WWE060-0023,Stream,4,138.399,87.61,107.14699999999999,2001,2001,39.6652777777,-86.6229166666,IN
INSTOR_WQX-6330,WWE060-0024,Stream,3,214,99.75,142.68333333333334,2001,2001,39.64525,-86.6263333333,IN
INSTOR_WQX-6332,WWE060-0025,Stream,4,117.8,79.699,93.527,2001,2001,39.6410555555,-86.6368611111,IN
INSTOR_WQX-6333,WWE060-0026,Stream,4,387,76.639,157.95675,2001,2001,39.6481944444,-86.6370277777,IN
INSTOR_WQX-6334,WWE060-0027,Stream,3,121,83.04,97.023,2001,2001,39.6584138888,-86.6611944444,IN
INSTOR_WQX-6341,WWU140-0019,Stream,1,327,327,327,2001,2001,39.5674138888,-86.2858666666,IN
INSTOR_WQX-6342,WWU140-0020,Stream,5,202,120.5,157.1598,2001,2001,39.5595694444,-86.2747111111,IN
INSTOR_WQX-6344,WWU140-0022,Stream,6,301.299,120.599,190.633,2001,2001,39.5424416666,-86.2921138888,IN
INSTOR_WQX-6345,WWU140-0023,Stream,5,318.2,123.599,195.2398,2001,2001,39.5260361111,-86.3098055555,IN
INSTOR_WQX-6346,WWU140-0024,Stream,5,269.299,154.899,224.5394,2001,2001,39.5166166666,-86.3031,IN
INSTOR_WQX-6347,WWU140-0025,Stream,5,328.299,120.699,196.79919999999998,2001,2001,39.5199055555,-86.3201611111,IN
INSTOR_WQX-6348,WWU140-0026,Stream,5,331.2,123.9,197.6396,2001,2001,39.5053472222,-86.3293527777,IN
INSTOR_WQX-6349,WWU140-0027,Stream,5,334.1,122.3,197.4,2001,2001,39.5036361111,-86.3447888888,IN
INSTOR_WQX-6350,WWU140-0028,Stream,5,347,122.699,203.6196,2001,2001,39.4910611111,-86.3840555555,IN
INSTOR_WQX-6352,WWU140-0030,Stream,1,130.3,130.3,130.3,2001,2001,39.51495,-86.3409722222,IN
INSTOR_WQX-6354,WWU030-0013,Stream,3,425,26.299,211.933,2001,2001,40.1125611111,-85.5947111111,IN
INSTOR_WQX-6355,WWU030-0014,Stream,3,432.2,158.1,269.6,2001,2001,40.1195027777,-85.5950611111,IN
INSTOR_WQX-6356,WWU030-0015,Stream,3,338.6,167.199,247.133,2001,2001,40.1283805555,-85.5857555555,IN
INSTOR_WQX-6358,WWU030-0017,Stream,3,299.2,149.699,222.766,2001,2001,40.1180583333,-85.6150666666,IN
INSTOR_WQX-6360,WWU030-0019,Stream,3,257.299,141.6,209.266,2001,2001,40.0932694444,-85.6336277777,IN
INSTOR_WQX-6363,WWU040-0017,Stream,2,987,227,607,2001,2001,40.1322555555,-85.7863388888,IN
INSTOR_WQX-6365,WWL040-0012,Stream,2,185.199,70.169,127.684,2001,2001,39.1874555555,-86.6355222222,IN
INSTOR_WQX-6367,WWU170-0006,Stream,1,111.199,111.199,111.199,2001,2001,39.3650861111,-86.1359333333,IN
INSTOR_WQX-6368,WWU170-0007,Stream,1,77.449,77.449,77.449,2001,2001,39.3763972222,-86.1584861111,IN
INSTOR_WQX-6369,WWU170-0008,Stream,1,88.669,88.669,88.669,2001,2001,39.3827972222,-86.1581944444,IN
INSTOR_WQX-6370,WWU170-0009,Stream,1,102.099,102.099,102.099,2001,2001,39.3667055555,-86.1960666666,IN
INSTOR_WQX-6371,WWU170-0010,Stream,1,65.349,65.349,65.349,2001,2001,39.3696833333,-86.2123805555,IN
INSTOR_WQX-6372,WWU170-0011,Stream,1,63.409,63.409,63.409,2001,2001,39.3715277777,-86.2223805555,IN
INSTOR_WQX-6373,WWU170-0012,Stream,1,66.069,66.069,66.069,2001,2001,39.3700416666,-86.2274083333,IN
INSTOR_WQX-6375,WWL040-0013,Stream,2,76.51,25.85,51.18000000000001,2001,2001,39.1683416666,-86.6605611111,IN
INSTOR_WQX-6376,WWU170-0013,Stream,1,66.169,66.169,66.169,2001,2001,39.3690083333,-86.2146194444,IN
INSTOR_WQX-6377,WWU170-0014,Stream,1,63.069,63.069,63.069,2001,2001,39.3668861111,-86.2463138888,IN
INSTOR_WQX-6378,WWU170-0015,Stream,1,55.169,55.169,55.169,2001,2001,39.3668861111,-86.2612916666,IN
INSTOR_WQX-6379,WWU170-0016,Stream,1,66.66,66.66,66.66,2001,2001,39.3606222222,-86.2705472222,IN
INSTOR_WQX-6380,WWU170-0017,Stream,5,831,18.84,204.4338,2001,2001,39.3714416666,-86.2667833333,IN
INSTOR_WQX-6381,WWU170-0018,Stream,2,68.8,67.47,68.13499999999999,2001,2001,39.3711694444,-86.2544111111,IN
INSTOR_WQX-6382,WWU170-0019,Stream,5,875,16.04,210.4076,2001,2001,39.3559805555,-86.2986444444,IN
INSTOR_WQX-6383,WWU170-0020,Stream,5,881,21.44,218.6278,2001,2001,39.3632805555,-86.3091138888,IN
INSTOR_WQX-6384,WWU170-0021,Stream,5,7054,19.95,1612.7556,2001,2001,39.3544916666,-86.3174444444,IN
INSTOR_WQX-6385,WWU170-0022,Stream,5,988,23.43,238.9338,2001,2001,39.3580972222,-86.359825,IN
INSTOR_WQX-6386,WWU170-0023,Stream,5,966,28.52,231.4198,2001,2001,39.3619722222,-86.3664166666,IN
INSTOR_WQX-6388,WWU170-0025,Stream,5,792,17.649,184.51760000000002,2001,2001,39.3524166666,-86.38955,IN
INSTOR_WQX-6389,WWU170-0026,Stream,2,61.029,51.869,56.449,2001,2001,39.3673361111,-86.3986805555,IN
INSTOR_WQX-6390,WWU170-0027,Stream,5,1181,35.369,288.2292,2001,2001,39.3972055555,-86.4077,IN
INSTOR_WQX-6391,WWL040-0014,Stream,2,63.709,22.34,43.0245,2001,2001,39.1601861111,-86.6951361111,IN
INSTOR_WQX-6392,WWU170-0028,Stream,5,1075,23.36,255.4518,2001,2001,39.4000166666,-86.4370722222,IN
INSTOR_WQX-6393,WWL040-0015,Stream,2,58.27,21.76,40.015,2001,2001,39.1362694444,-86.7034083333,IN
INSTOR_WQX-6394,WWL040-0016,Stream,2,54.849,19.329,37.089,2001,2001,39.1296277777,-86.6956027777,IN
INSTOR_WQX-6395,WWL040-0017,Stream,2,41.209,18.09,29.649500000000003,2001,2001,39.1169611111,-86.7163,IN
INSTOR_WQX-6396,WWL040-0018,Stream,2,43.61,18.139,30.874499999999998,2001,2001,39.1118361111,-86.7387916666,IN
INSTOR_WQX-6397,WWL040-0019,Stream,1,41.68,41.68,41.68,2001,2001,39.1285027777,-86.7573555555,IN
INSTOR_WQX-6398,WWL040-0020,Stream,2,36.5,16.34,26.42,2001,2001,39.1210166666,-86.7860333333,IN
INSTOR_WQX-6412,WWL040-0055,Stream,1,20,20,20,2001,2001,38.9978833333,-86.9345861111,IN
INSTOR_WQX-6413,WWL040-0021,Stream,2,37.2,13.119,25.1595,2001,2001,39.0950138888,-86.7933194444,IN
INSTOR_WQX-6416,WWU070-0009,Stream,1,23,23,23,2001,2001,40.1241861111,-85.9422833333,IN
INSTOR_WQX-6425,WWU070-0016,Stream,4,632.4,174,299.225,2001,2001,40.0230472222,-86.0118472222,IN
INSTOR_WQX-6430,WWL040-0032,Stream,1,19.219,19.219,19.219,2001,2001,38.992925,-86.9378805555,IN
INSTOR_WQX-6431,WWL040-0033,Stream,1,15.59,15.59,15.59,2001,2001,38.9890027777,-86.9007555555,IN
INSTOR_WQX-6432,WWL040-0034,Stream,1,15.279,15.279,15.279,2001,2001,38.9931944444,-86.8880388888,IN
INSTOR_WQX-6434,WWL040-0036,Stream,1,16.25,16.25,16.25,2001,2001,38.980575,-86.8608027777,IN
INSTOR_WQX-6435,WWL040-0037,Stream,1,16.86,16.86,16.86,2001,2001,38.98215,-86.8538583333,IN
INSTOR_WQX-6437,WWL040-0039,Stream,1,16.709,16.709,16.709,2001,2001,38.98215,-86.8539194444,IN
INSTOR_WQX-6438,WWL040-0040,Stream,2,217,102.4,159.7,2001,2001,38.9547055555,-86.8356472222,IN
INSTOR_WQX-6440,WWL040-0042,Stream,2,127.3,57.279,92.2895,2001,2001,38.9695333333,-86.8289416666,IN
INSTOR_WQX-6441,WWL040-0043,Stream,2,104.4,48.099,76.2495,2001,2001,38.9700277777,-86.8084111111,IN
INSTOR_WQX-6442,WWL040-0044,Stream,1,40,40,40,2001,2001,38.9691694444,-86.8019416666,IN
INSTOR_WQX-6443,WWL040-0045,Stream,1,25.6,25.6,25.6,2001,2001,38.9398277777,-86.7967916666,IN
INSTOR_WQX-6444,WWL040-0046,Stream,2,40.04,33.169,36.6045,2001,2001,38.9665555555,-86.7882305555,IN
INSTOR_WQX-6445,WWL040-0047,Stream,2,70.58,34.7,52.64,2001,2001,38.9631305555,-86.7837222222,IN
INSTOR_WQX-6446,WWL040-0048,Stream,1,24.069,24.069,24.069,2001,2001,38.9525833333,-86.7736055555,IN
INSTOR_WQX-6468,WWU060-0009,Stream,1,287.6,287.6,287.6,2001,2001,40.2771638888,-85.8175666666,IN
INSTOR_WQX-6473,WWU060-0010,Stream,1,269.399,269.399,269.399,2001,2001,40.3062777777,-85.8186638888,IN
INSTOR_WQX-6476,WWU060-0011,Stream,1,268.7,268.7,268.7,2001,2001,40.3061916666,-85.8190083333,IN
INSTOR_WQX-6480,WWU060-0012,Stream,1,285,285,285,2001,2001,40.2727916666,-85.850175,IN
INSTOR_WQX-6482,WWU060-0014,Stream,1,313,313,313,2001,2001,40.2551694444,-85.8567111111,IN
INSTOR_WQX-6483,WWU060-0015,Stream,1,260.6,260.6,260.6,2001,2001,40.2507972222,-85.8421388888,IN
INSTOR_WQX-6484,WWU060-0016,Stream,1,276.799,276.799,276.799,2001,2001,40.2480472222,-85.8456027777,IN
